course number,name,units,schedule,professor
13956,ARTS 1 WFY-6,3.0,WF 4-5:30PM,"PAZ, LISA"
13959,ARTS 1 WFZ-1,3.0,WF 5:30-7PM,TBA
13923,Art Stud 106 WFV,3.0,WF 11:30AM-1PM,"DAGTA, JIMUEL DAVE"
13924,Art Stud 112 THZ,3.0,TTh 5:30-7PM,"BENITEZ-JOHANNOT, PURISSIMA"
13925,Art Stud 113 THV,3.0,TTh 11:30AM-1PM,"GUILLERMO, SOFIA"
13926,Art Stud 125 WFX,3.0,WF 2:30-4PM,"PAULINO, ROBERTO ELISEO"
13927,Art Stud 140 WFU,3.0,WF 10-11:30AM,"SALAZAR, JAIME OSCAR"
13928,Art Stud 143 THX,3.0,TTh 2:30-4PM,"DATUIN, FLAUDETTE MAY"
13929,Art Stud 154 WFV,3.0,WF 11:30AM-1PM,"CANTA, MARILYN"
13930,Art Stud 177 WFX,3.0,WF 2:30-4PM,"HERNANDEZ, ELOISA MAY"
13931,Art Stud 178 WFY,3.0,WF 4-5:30PM,"LOPEZ, AUREA"
13932,Art Stud 179 WFU,3.0,WF 10-11:30AM,"LOPEZ, PATRICIA MARION"
13933,Art Stud 191 WFW,3.0,WF 1-2:30PM,"LAUZON, ALDEN"
13957,Art Stud 192 WFY,3.0,WF 4-5:30PM,"GUAZON, TESSA MARIA"
13934,Art Stud 193 THW,3.0,TTh 1-2:30PM,"GUILLERMO, SOFIA"
13935,Art Stud 195 THY,3.0,TTh 4-5:30PM,"RESPICIO, NORMA"
13936,Art Stud 196 WFW,3.0,WF 1-2:30PM,"YAMBAO, CLOD MARLAN KRISTER"
13937,Art Stud 199 HUV,3.0,Th 10AM-1PM,"TAN, PEARL"
13961,Art Stud 200 WFZ-1,3.0,WF 5:30-7PM,"DE LA PAZ, CECILIA"
13962,Art Stud 200 WFZ-2,3.0,WF 5:30-7PM,"RIVERA, ROBIN DANIEL"
13963,Art Stud 200 WFZ-3,3.0,WF 5:30-7PM,"GUILLERMO, SOFIA"
13964,Art Stud 200 WFZ-4,3.0,WF 5:30-7PM,"SALAZAR, JAIME OSCAR"
13971,Art Stud 200 WFZ-5,3.0,WF 5:30-7PM,"HERNANDEZ, ELOISA MAY"
13938,Art Stud 201 MIJK,3.0,M 1-4PM,"FAJARDO, BRENDA"
13939,Art Stud 212 TLMN,3.0,T 4-7PM,"GIRON, MANUEL KRISTOFFERSON"
13940,Art Stud 213 MLMN,3.0,M 4-7PM,"DATUIN, FLAUDETTE MAY"
13941,Art Stud 250 WKLM,3.0,W 3-6PM,"FLORES, PATRICK"
13942,Art Stud 252 TDEF,3.0,T 10AM-1PM,"TAN, PEARL"
13943,Art Stud 255 WDEF,3.0,W 10AM-1PM,"TAN, PEARL"
13944,Art Stud 274 FKLM,3.0,F 3-6PM,"FLORES, PATRICK"
13945,Art Stud 284 TXY,3.0,T 2:30-5:30PM,"HIRANO, MAYUMI"
13946,Art Stud 285 FLMN,3.0,F 4-7PM,"ABAYA, EUFRACIO"
13965,Art Stud 285 WLMN,3.0,W 4-7PM,"ABAYA, EUFRACIO"
13947,Art Stud 286 WVW,3.0,W 11:30AM-2:30PM,"GUAZON, TESSA MARIA"
13948,Art Stud 299 HLMN,3.0,Th 4-7PM,"TAN, PEARL"
13949,Art Stud 300 TMNO,3.0,T 5-8PM,TBA
13950,Art Stud 300 WMNO,6.0,W 5-8PM,TBA
10201,AS 201-A MZ,3.0,M 5-8PM,"MEDINA, MARIA CECILIA"
10252,AS 201 SAT14,3.0,S 4-7PM,"AC-ASP, AC-ASP; SANTARITA, JOEFE; PALUMBARIT, MICHELLE"
10256,AS 201-A TZ3,3.0,T 5-8PM,"PLANTA, MA. MERCEDES"
10228,AS 203 SAT,3.0,S 8-11AM,"RAQUIZA, ANTOINETTE"
10216,AS 206 ThZ1,3.0,Th 5-8PM,"LOPEZ, ARIEL"
10205,AS 206 WZ,3.0,W 5-8PM,"MEDINA, MARIA CECILIA"
10210,AS 207 WZ5,3.0,W 5-8PM,"RESPICIO, NORMA"
10235,AS 210 SAT7,3.0,S 9AM-12PM,"TALAMPAS, ROLANDO"
10207,AS 211 WZ2,3.0,W 5-8PM,"SANTARITA, JOEFE"
10204,AS 230 TZ,3.0,T 5-8PM,"CLEMENTE, TINA"
10227,"AS 234 FZ5Migration, Identity and Citizenship in East Asia",3.0,F 5-8PM,"CELERO, JOCELYN"
10225,AS 235.1 FZ3,3.0,F 5-8PM,"CLEMENTE, TINA"
10209,AS 235.2 WZ4,3.0,W 5-8PM,"CLEMENTE, TINA"
10219,AS 235.3 ThZ4,3.0,Th 5-8PM,"CLEMENTE, TINA"
10249,AS 236.1 WZ15,3.0,W 5-8PM,"QUIMBO, VICTORIA"
10234,AS 236.2 SAT6,3.0,S 1:30-4:30PM,"CELERO, JOCELYN"
10236,AS 236.3 SAT8,3.0,S 9AM-12PM,"CELERO, JOCELYN"
10202,AS 237.1 MZ1,3.0,M 5-8PM,"PALUMBARIT, MICHELLE"
10230,AS 237.2 SAT2,3.0,S 9AM-12PM,"PALUMBARIT, MICHELLE"
10211,AS 237.3 WZ6,3.0,W 5-8PM,"PALUMBARIT, MICHELLE"
10206,AS 250 WZ1,3.0,W 5-8PM,"LOPEZ, ARIEL"
10233,AS 254 SAT5,3.0,S 1-4PM,"PALUMBARIT, MICHELLE"
10212,AS 255.1 WZ7,3.0,W 5-8PM,"RAQUIZA, ANTOINETTE"
10232,AS 255.2 SAT4,3.0,S 1-4PM,"LOPEZ, ARIEL"
10238,AS 282 WZ8,3.0,W 5-8PM,"SEVILLA, HENELITO"
10226,AS 298 FZ4Gender & Sexuality in Asia,3.0,F 5-8PM,"NATIVIDAD, MARIA DULCE"
10229,AS 299 SAT1,3.0,S 3-6PM,"SANTARITA, JOEFE; TALAMPAS, ROLANDO; MORATILLA, NOEL CHRISTIAN"
10243,AS 300 The,6.0,TBA,"AC-ASP, AC-ASP"
10257,AS 300 The1,6.0,TBA,"AC-ASP, AC-ASP"
10261,AS 300 The2,6.0,TBA,"AC-ASP, AC-ASP"
10264,AS 300 The3,6.0,TBA,"AC-ASP, AC-ASP"
27616,B 264 MYZ,3.0,M 4-7PM,"VINCULADO, JANE"
27625,B 297 WYZSuperheroes and Media Cultures,3.0,W 4-7PM,TBA
17762,BA 99.2 MXZ,3.0,M 3-6PM,CONCEALED
66661,BA 99.2 THU,3.0,TTh 10-11:30AM,"ARANDIA, HAYDE"
17701,BA 99.2 THU-1,3.0,TTh 10-11:30AM,CONCEALED
17710,BA 99.2 THU-2,3.0,TTh 10-11:30AM,CONCEALED
17702,BA 99.2 THW,3.0,TTh 1-2:30PM,CONCEALED
17709,BA 99.2 THW-1,3.0,TTh 1-2:30PM,CONCEALED
66718,BA 99.2 THX,3.0,TTh 2:30-4PM,"COSETENG, PATRICIA"
17708,BA 99.2 THX-1,3.0,TTh 2:30-4PM,CONCEALED
17756,BA 99.2 WFU,3.0,WF 10-11:30AM,CONCEALED
66662,BA 99.2 WFV,3.0,WF 11:30AM-1PM,"PARIL, ALLOYSIUS JOSHUA"
17745,BA 99.2 WFW,3.0,WF 1-2:30PM,CONCEALED
17746,BA 99.2 WFW-1,3.0,WF 1-2:30PM,CONCEALED
16702,BA 101 THW,3.0,TTh 1-2:30PM,CONCEALED
16701,BA 101 THX,3.0,TTh 2:30-4PM,CONCEALED
16743,BA 101 WFR,3.0,WF 8:30-10AM,CONCEALED
16722,BA 101 WFX,3.0,WF 2:30-4PM,CONCEALED
16742,BA 102 WFU,3.0,WF 10-11:30AM,CONCEALED
16733,BA 103 WFX,3.0,WF 2:30-4PM,CONCEALED
16732,BA 103 WFY,3.0,WF 4-5:30PM,CONCEALED
16728,BA 105 THU,3.0,TTh 10-11:30AM,CONCEALED
16727,BA 105 THW,3.0,TTh 1-2:30PM,CONCEALED
16729,BA 105 THX,3.0,TTh 2:30-4PM,CONCEALED
16711,BA 106 THR,3.0,TTh 8:30-10AM,CONCEALED
16712,BA 106 THW,3.0,TTh 1-2:30PM,CONCEALED
16713,BA 106 THX,3.0,TTh 2:30-4PM,CONCEALED
17711,BA 114.2 WFRU-1,4.5,WF 9-11:15AM,CONCEALED
17712,BA 114.2 WFRU-2,4.5,WF 9-11:15AM,CONCEALED
17713,BA 114.2 WFRU-3,4.5,WF 9-11:15AM,CONCEALED
17757,BA 115 THU,3.0,TTh 10-11:30AM,CONCEALED
17758,BA 115 THU-2,3.0,TTh 10-11:30AM,CONCEALED
17753,BA 115 WFW,3.0,WF 1-2:30PM,CONCEALED
17722,BA 117 THW,3.0,TTh 1-2:30PM,CONCEALED
17723,BA 117 THX,3.0,TTh 2:30-4PM,CONCEALED
17733,BA 117 THX-1,3.0,TTh 2:30-4PM,CONCEALED
17724,BA 117 THY,3.0,TTh 4-5:30PM,CONCEALED
17734,BA 118.1 THRV,6.0,TTh 9AM-12PM,CONCEALED
17725,BA 118.1 WFRV-1,6.0,WF 9AM-12PM,CONCEALED
17726,BA 118.1 WFRV-2,6.0,WF 9AM-12PM,CONCEALED
17727,BA 118.1 WFRV-3,6.0,WF 9AM-12PM,CONCEALED
17728,BA 118.2 WFW,3.0,WF 1-2:30PM,CONCEALED
17729,BA 118.2 WFX,3.0,WF 2:30-4PM,CONCEALED
17759,BA 118.3 MRX,6.0,M 9AM-3PM,CONCEALED
17761,BA 118.3 MVZ,6.0,M 12-6PM,CONCEALED
17740,BA 119 WFRSpecial Topics in Accounting,3.0,WF 8:30-10AM,CONCEALED
17739,BA 119 WFUSpecial Topics in Accounting,3.0,WF 10-11:30AM,CONCEALED
17763,BA 121 MRV,3.0,M 9AM-12PM,CONCEALED
17732,BA 121 WFW,3.0,WF 1-2:30PM,CONCEALED
17731,BA 122.1 WFW,3.0,WF 1-2:30PM,CONCEALED
17730,BA 122.1 WFX,3.0,WF 2:30-4PM,CONCEALED
17750,BA 123 THRU,5.0,TTh 8:30-11AM,CONCEALED
17749,BA 123 THUV,5.0,TTh 10AM-12:30PM,CONCEALED
17754,BA 123 THUV-1,5.0,TTh 10AM-12:30PM,CONCEALED
17741,BA 123 THW,6.0,TTh 1-3:30PM,CONCEALED
17705,BA 124 THR,3.0,TTh 8:30-10AM,CONCEALED
17706,BA 124 WFY,3.0,WF 4-5:30PM,CONCEALED
17707,BA 124 WFZ,3.0,WF 5:30-7PM,CONCEALED
17743,BA 126 WFY,3.0,WF 4-5:30PM,CONCEALED
17735,BA 127 THZ,3.0,TTh 5:30-7PM,CONCEALED
17736,BA 127 WFZ,3.0,WF 5:30-7PM,CONCEALED
17755,BA 129 WFU,3.0,WF 10-11:30AM,CONCEALED
16752,BA 132 WFU,3.0,WF 10-11:30AM,CONCEALED
16751,BA 133 FYZ,3.0,F 4-7PM,CONCEALED
17747,BA 141 WFY,3.0,WF 4-5:30PM,CONCEALED
17703,BA 142 WFW,3.0,WF 1-2:30PM,CONCEALED
17716,BA 142 WFW-1,3.0,WF 1-2:30PM,CONCEALED
17717,BA 142 WFW-2,3.0,WF 1-2:30PM,CONCEALED
17704,BA 142 WFX,3.0,WF 2:30-4PM,CONCEALED
17715,BA 142 WFX-1,3.0,WF 2:30-4PM,CONCEALED
17714,BA 142 WFY,3.0,WF 4-5:30PM,CONCEALED
17748,BA 148 THRFinancial Economics,3.0,TTh 8:30-10AM,CONCEALED
17760,BA 148 WRVSpecial Topics in Finance,3.0,W 9AM-12PM,CONCEALED
16703,BA 151 THX,3.0,TTh 2:30-4PM,CONCEALED
16707,BA 151 THY,3.0,TTh 4-5:30PM,CONCEALED
16756,BA 151 WFU,3.0,WF 10-11:30AM,CONCEALED
16753,BA 151 WFV,3.0,WF 11:30AM-1PM,CONCEALED
16740,BA 152 THR,3.0,TTh 8:30-10AM,CONCEALED
16716,BA 158 THWOrganizational Development and Change Management,3.0,TTh 1-2:30PM,CONCEALED
16741,BA 158 WFVCross-Cultural Management,3.0,WF 11:30AM-1PM,CONCEALED
17719,BA 162 THZ,3.0,TTh 5:30-7PM,CONCEALED
17721,BA 162 THZ-1,3.0,TTh 5:30-7PM,CONCEALED
17718,BA 162 WFZ,3.0,WF 5:30-7PM,CONCEALED
17720,BA 162 WFZ-1,3.0,WF 5:30-7PM,CONCEALED
17738,BA 166 THZ,3.0,TTh 5:30-7PM,CONCEALED
17737,BA 166 WFZ,3.0,WF 5:30-7PM,CONCEALED
17744,BA 168 THZTaxation,3.0,TTh 5:30-7PM,CONCEALED
16708,BA 170 WFR,3.0,WF 8:30-10AM,CONCEALED
16704,BA 170 WFU,3.0,WF 10-11:30AM,CONCEALED
16739,BA 170 WFX,3.0,WF 2:30-4PM,CONCEALED
16734,BA 170 WFY,3.0,WF 4-5:30PM,CONCEALED
16717,BA 172 WFW,3.0,WF 1-2:30PM,CONCEALED
16720,BA 174 FRU,3.0,F 8:30-11:30AM,CONCEALED
16718,BA 177 WYZ,3.0,W 4-7PM,CONCEALED
16737,BA 178 FYZDigital Marketing,3.0,F 4-7PM,CONCEALED
16721,BA 178 WFXService Marketing,3.0,WF 2:30-4PM,CONCEALED
16705,BA 180.1 WFR,3.0,WF 8:30-10AM,CONCEALED
16709,BA 180.1 WFU,3.0,WF 10-11:30AM,CONCEALED
16735,BA 181 THR,3.0,TTh 8:30-10AM,CONCEALED
16736,BA 181 THX,3.0,TTh 2:30-4PM,CONCEALED
16706,BA 182 THR,3.0,TTh 8:30-10AM,CONCEALED
16725,BA 182 THU,3.0,TTh 10-11:30AM,CONCEALED
16710,BA 182 THX,3.0,TTh 2:30-4PM,CONCEALED
16723,BA 182 WFW,3.0,WF 1-2:30PM,CONCEALED
16754,BA 182 WFY,3.0,WF 4-5:30PM,CONCEALED
16755,BA 182 WFZ,3.0,WF 5:30-7PM,CONCEALED
16738,BA 186 WFV,3.0,WF 11:30AM-1PM,CONCEALED
16726,BA 186 WFW,3.0,WF 1-2:30PM,CONCEALED
16724,BA 186 WFX,3.0,WF 2:30-4PM,CONCEALED
16757,BA 190 THV,3.0,TTh 11:30AM-1PM,CONCEALED
16715,BA 190 THW,3.0,TTh 1-2:30PM,CONCEALED
16714,BA 190 THX,3.0,TTh 2:30-4PM,CONCEALED
16731,BA 190 WFW,3.0,WF 1-2:30PM,CONCEALED
16730,BA 190 WFX,3.0,WF 2:30-4PM,CONCEALED
16719,BA 192 HYZ,3.0,Th 4-7PM,CONCEALED
16744,BA 303 TXY,3.0,T 9AM-12PM,"BAUTISTA, CARLOS"
16745,BA 313 WXY,3.0,W 1:30-4:30PM,"ROQUE, ROBERTO MIGUEL"
16747,BA 335 FXYConsumer Behavior,3.0,F 1:30-4:30PM,"CENTENO, DAVE"
16746,BA 391 THV,3.0,Th 1:30-4:30PM,"BAUTISTA, CARLOS"
16748,BA 394 MXY,3.0,M 1:30-4:30PM,"CAPISTRANO, ERIK PAOLO; GUTIERREZ, BEN PAUL"
16758,BA 395 THCESeminar  in Qualitative Research,3.0,Th 8:30-11:30AM,"RACELIS, ALIZA"
29828,BC 122 WRU,3.0,W 8:30-11:30AM,"ALJIBE, MA. AMOR"
29820,BC 124 TWX,3.0,T 1-4PM,"VINCULADO, JANE"
29827,BC 148 TRU,3.0,T 8:30-11:30AM,"TAÑAQUIN, ANNICALOU"
29829,BC 174 THYZ,3.0,Th 4-7PM,"MANALO, EUGENE"
29822,BC 181 WRU,3.0,W 8:30-11:30AM,"AGUIRRE, ALWIN"
29823,BC 182 FRU,3.0,F 8:30-11:30AM,"AUSTRIA, FERNANDO"
29833,BC 196 SRUKorean Drama,3.0,S 8:30-11:30AM,"ALJIBE, MA. AMOR"
29826,BC 196 THRUKorean Drama,3.0,Th 8:30-11:30AM,"ALJIBE, MA. AMOR"
29824,BC 198 WWX,3.0,W 1-4PM,"ESTONILO, MELBA"
29825,BC 199 THRU,3.0,Th 8:30-11:30AM,"GUIEB, EULALIO"
29834,BC 200 MWX,3.0,M 1-4PM,"AGUIRRE, ALWIN"
29835,BC 200 MWX-1,3.0,M 1-4PM,"ALJIBE, MA. AMOR"
29836,BC 200 MWX-2,3.0,M 1-4PM,"AUSTRIA, FERNANDO"
29837,BC 200 MWX-3,3.0,M 1-4PM,"BRILLON, CHERISH AILEEN"
29838,BC 200 MWX-4,3.0,M 1-4PM,"TOLENTINO-CANLAS, DAPHNE-TATIANA"
29839,BC 200 MWX-5,3.0,M 1-4PM,"TAÑAQUIN, ANNICALOU"
29845,BC 200 MWX-6,3.0,M 1-4PM,"GUIEB, EULALIO"
29846,BC 200 MWX-7,3.0,M 1-4PM,"ENRIQUEZ, ELIZABETH"
43045,B Ind/Mal 12 TWHFU,3.0,TWThF 10-11:30AM,"ROSARIO, FRANCISCO"
43046,B Ind/Mal 13 TWHFU,3.0,TWThF 10-11:30AM,"ROSARIO, FRANCISCO"
37501,BIO 1 THR,3.0,TTh 8:30-10AM,"QUILANG, JONAS"
37502,BIO 1 THU,3.0,TTh 10-11:30AM,"YASON, JOHN ANTHONY"
37503,BIO 1 THW,3.0,TTh 1-2:30PM,"QUILANG, JONAS"
37504,BIO 1 THX,3.0,TTh 2:30-4PM,"GARCIA, LUIS MARIA; OROZCO, ZENITH GAYE"
37505,BIO 1 THY,3.0,TTh 4-5:30PM,"GARCIA, LUIS MARIA; OROZCO, ZENITH GAYE"
37506,BIO 1 THZ,3.0,TTh 5:30-7PM,TBA
37650,BIO 1 WFQ,3.0,WF 7-8:30AM,TBA
37507,BIO 1 WFR,3.0,WF 8:30-10AM,"ESPANOLA, CARMELA; BASIAO, ZUBAIDA"
37508,BIO 1 WFU,3.0,WF 10-11:30AM,"GARCIA, LUIS MARIA; BASIAO, ZUBAIDA"
37509,BIO 1 WFW,3.0,WF 1-2:30PM,"SANTOS, BRIAN"
37510,BIO 1 WFX,3.0,WF 2:30-4PM,TBA
37511,BIO 1 WFY,3.0,WF 4-5:30PM,"SANTOS, BRIAN"
37512,BIO 1 WFZ,3.0,WF 5:30-7PM,TBA
37513,BIO 11 THQ,3.0,TTh 7-8:30AM,CONCEALED
37514,BIO 11 THR,3.0,TTh 8:30-10AM,CONCEALED
37515,BIO 11 THW,3.0,TTh 1-2:30PM,CONCEALED
37516,BIO 11 WFQ,3.0,WF 7-8:30AM,CONCEALED
37517,BIO 11 WFR,3.0,WF 8:30-10AM,CONCEALED
37518,BIO 11 WFW,3.0,WF 1-2:30PM,CONCEALED
37548,BIO 11 WFW-3,3.0,WF 1-2:30PM,CONCEALED
37519,BIO 11.1 THRU,2.0,TTh 8:30-11:30AM,CONCEALED
37520,BIO 11.1 THRU-1,2.0,TTh 8:30-11:30AM,CONCEALED
37522,BIO 11.1 THVW-1,2.0,TTh 11:30AM-2:30PM,CONCEALED
37523,BIO 11.1 THVW-2,2.0,TTh 11:30AM-2:30PM,CONCEALED
37524,BIO 11.1 THXY,2.0,TTh 2:30-5:30PM,CONCEALED
37525,BIO 11.1 THXY-1,2.0,TTh 2:30-5:30PM,CONCEALED
37526,BIO 11.1 THXY-2,2.0,TTh 2:30-5:30PM,CONCEALED
37648,BIO 11.1 THXY-3,2.0,TTh 2:30-5:30PM,CONCEALED
37527,BIO 11.1 WFRU,2.0,WF 8:30-11:30AM,CONCEALED
37528,BIO 11.1 WFRU-1,2.0,WF 8:30-11:30AM,CONCEALED
37529,BIO 11.1 WFVW,2.0,WF 11:30AM-2:30PM,CONCEALED
37530,BIO 11.1 WFVW-1,2.0,WF 11:30AM-2:30PM,CONCEALED
37531,BIO 11.1 WFXY,2.0,WF 2:30-5:30PM,CONCEALED
37532,BIO 11.1 WFXY-1,2.0,WF 2:30-5:30PM,CONCEALED
37534,BIO 11.1 WFXY-2,2.0,WF 2:30-5:30PM,CONCEALED
37535,BIO 11.1 WFXY-3,2.0,WF 2:30-5:30PM,CONCEALED
37546,BIO 12 THU,3.0,TTh 10-11:30AM,"FONTANILLA, IAN K; BATOMALAQUE, GIZELLE; BASCOS, ERIKA MARIE"
37547,BIO 12 WFU,3.0,WF 10-11:30AM,"FONTANILLA, IAN KENDRICH; BATOMALAQUE, GIZELLE; BASCOS, ERIKA MARIE"
37549,BIO 12.1 THVW,2.0,TTh 11:30AM-2:30PM,"MENDOZA, ROGEL VICTOR"
37550,BIO 12.1 THVW1,2.0,TTh 11:30AM-2:30PM,"ROÑO, JOHN GREGOR"
37551,BIO 12.1 THXY,2.0,TTh 2:30-5:30PM,"ROÑO, JOHN GREGOR"
37552,BIO 12.1 WFVW,2.0,WF 11:30AM-2:30PM,"PEDALES, RONNIEL"
37553,BIO 12.1 WFXY,2.0,WF 2:30-5:30PM,"PEDALES, RONNIEL"
37543,BIO 100 TBC,3.0,T 9-11AM,"ANTICAMARA, JONATHAN; MATIAS, AMBROCIO MELVIN"
37554,BIO 100 TKL,3.0,T 2-3PM,TBA
37632,BIO 100 TKL-1,3.0,T 3-5PM,"ANTICAMARA, JONATHAN; MATIAS, AMBROCIO MELVIN"
37544,BIO 100 HRU,0.0,Th 8:30-11:30AM,"ANTICAMARA, JONATHAN; LICUANAN, ARDEA"
37555,BIO 100 HXY,0.0,Th 2:30-5:30PM,"ANTICAMARA, JONATHAN; LICUANAN, ARDEA"
37545,BIO 101 THA,3.0,TTh 7-8AM,"BASCOS, ERIKA MARIE"
37556,BIO 101 WFA,3.0,WF 7-8AM,"BASCOS, ERIKA MARIE"
37560,BIO 101 FRU,0.0,F 8:30-11:30AM,TBA
37558,BIO 101 HRU,0.0,Th 8:30-11:30AM,TBA
37557,BIO 101 TRU,0.0,T 8:30-11:30AM,TBA
37559,BIO 101 WRU,0.0,W 8:30-11:30AM,TBA
37561,BIO 102 THW,3.0,TTh 1-2:30PM,"CATAP, ELENA"
37562,BIO 102 WFW,3.0,WF 1-2:30PM,"CATAP, ELENA"
37563,BIO 102.1 THRU,2.0,TTh 8:30-11:30AM,"PEREDAS, CHARMAINE"
37564,BIO 102.1 THXY,2.0,TTh 2:30-5:30PM,"PEREDAS, CHARMAINE"
37655,BIO 102.1 THXY-1,2.0,TTh 2:30-5:30PM,"DAQUIOAG, JANN ELDY"
37565,BIO 102.1 WFRU,2.0,WF 8:30-11:30AM,"TAMETA, ANNA DANICA"
37566,BIO 102.1 WFXY,2.0,WF 2:30-5:30PM,"DAQUIOAG, JANN ELDY"
37591,BIO 112 WFG,4.0,WF 12-1PM,"DACONES, LEILANI"
37592,BIO 112 WFRU,0.0,WF 8:30-11:30AM,"DACONES, LEILANI"
37593,BIO 113 WFW,3.0,WF 1-2:30PM,"DACONES, LEILANI"
37567,BIO 120 THG,4.0,TTh 12-1PM,"RIVERA, WINDELL"
37568,BIO 120 WFG,4.0,WF 12-1PM,"RIVERA, WINDELL"
37569,BIO 120 THRU,0.0,TTh 8:30-11:30AM,"CALAYAG, ALYZZA MARIE"
37570,BIO 120 THXY,0.0,TTh 2:30-5:30PM,"PAGOSO, EDISON JAY"
37571,BIO 120 WFRU,0.0,WF 8:30-11:30AM,TBA
37572,BIO 120 WFXY,0.0,WF 2:30-5:30PM,TBA
37573,BIO 121 WFG,4.0,WF 12-1PM,"PUZON, JULIANA JANET"
37574,BIO 121 WFRU,0.0,WF 8:30-11:30AM,"PUZON, JULIANA JANET; CHUA, HAZEL MARICE"
37575,BIO 121 WFXY,0.0,WF 2:30-5:30PM,"PUZON, JULIANA JANET; CHUA, HAZEL MARICE"
37576,BIO 122 WFW,3.0,WF 1-2:30PM,"GARCIA, LUIS MARIA"
37613,BIO 122.1 THXY,2.0,TTh 2:30-5:30PM,CONCEALED
37577,BIO 122.1 WFRU,2.0,WF 8:30-11:30AM,"OROZCO, ZENITH GAYE"
37578,BIO 122.1 WFVW,2.0,WF 11:30AM-2:30PM,"PEREDAS, CHARMAINE"
37579,BIO 122.1 WFXY,2.0,WF 2:30-5:30PM,"PEREDAS, CHARMAINE"
37594,BIO 123 FCD,3.0,F 9-11AM,TBA
37595,BIO 123 WRU,0.0,W 8:30-11:30AM,TBA
37596,BIO 133 THW,5.0,TTh 1-2:30PM,"JACINTO, SONIA; REY, JESSICA"
37597,BIO 133 THRU,0.0,TTh 8:30-11:30AM,"FERRER, REGINA JOYCE; HALILI, JORDAN FERDIN"
37598,BIO 133 THXY,0.0,TTh 2:30-5:30PM,"FERRER, REGINA JOYCE; HALILI, JORDAN FERDIN"
37601,BIO 134 TKL,3.0,T 3-5PM,"CATAP, ELENA"
37602,BIO 134 HXY,0.0,Th 2:30-5:30PM,"CATAP, ELENA"
37580,BIO 140 THQ,3.0,TTh 7-8:30AM,"CAO, ERNELEA; QUILANG, JONAS"
37581,BIO 140.1 THRU,2.0,TTh 8:30-11:30AM,"LUCZON, ADRIAN; REGALADO, RAE ANGELEI"
37582,BIO 140.1 THVW,2.0,TTh 11:30AM-2:30PM,"LUCZON, ADRIAN; REGALADO, RAE ANGELEI"
37583,BIO 140.1 THXY,2.0,TTh 2:30-5:30PM,"LUCZON, ADRIAN; REGALADO, RAE ANGELEI"
37584,BIO 150 WFQ,3.0,WF 7-8:30AM,"IBANA, JOYCE; JACINTO, SONIA; VELARDE, MICHAEL"
37585,BIO 150.1 WFRU,2.0,WF 8:30-11:30AM,"IMPERIAL, IVAN CHRISTIAN; VICTORIA, ANGELO JOSHUA"
37586,BIO 150.1 WFVW,2.0,WF 11:30AM-2:30PM,"IMPERIAL, IVAN CHRISTIAN; VICTORIA, ANGELO JOSHUA"
37587,BIO 150.1 WFXY,2.0,WF 2:30-5:30PM,"IMPERIAL, IVAN CHRISTIAN; VICTORIA, ANGELO JOSHUA"
37608,BIO 151 HCD,4.0,Th 9-11AM,CONCEALED
37610,BIO 151 TRU,0.0,T 8:30-11:30AM,CONCEALED
37588,BIO 160 THV,3.0,TTh 11:30AM-1PM,"ESPANOLA, CARMELA"
37589,BIO 160.1 THRU,2.0,TTh 8:30-11:30AM,TBA
37636,BIO 160.1 THRU1,2.0,TTh 8:30-11:30AM,"GAN, JELAINE"
37590,BIO 160.1 THXY,2.0,TTh 2:30-5:30PM,"GAN, JELAINE"
37606,BIO 163 TGI,3.0,T 12-2PM,CONCEALED
37607,BIO 163 HVW,0.0,Th 11:30AM-2:30PM,CONCEALED
37605,BIO 164 WFR,3.0,WF 8:30-10AM,CONCEALED
37604,BIO 165 THZ,3.0,TTh 5:30-7PM,CONCEALED
37599,BIO 191 FKL,3.0,F 3-5PM,"FONTANILLA, IAN KENDRICH; BATOMALAQUE, GIZELLE"
37600,BIO 191 WXY,0.0,W 2:30-5:30PM,"FONTANILLA, IAN KENDRICH; BATOMALAQUE, GIZELLE"
37638,BIO 196 FO,1.0,F 6-7PM,"PENULIAR, GIL"
37614,BIO 196 WO,1.0,W 6-7PM,CONCEALED
37683,BIO 200b AMM,2.0,TBA,"MATIAS, AMBROCIO MELVIN"
37674,BIO 200b BS,2.0,TBA,"SANTOS, BRIAN"
37676,BIO 200b DMS,2.0,TBA,"SANTOS, DAISY MAY"
37681,BIO 200 IKCF,1.0,TBA,"FONTANILLA, IAN KENDRICH"
37673,BIO 200b JAY,2.0,TBA,"YASON, JOHN ANTHONY"
37663,BIO 200b JS,2.0,TBA,"SIMBAHAN, JESSICA"
37687,BIO 200 JS,1.0,TBA,"SIMBAHAN, JESSICA"
37664,BIO 200b LAI,2.0,TBA,"IPULAN, LERRIE ANN"
37680,BIO 200 LAIC,1.0,TBA,"IPULAN, LERRIE ANN"
37685,BIO 200 LD,1.0,TBA,"DACONES, LEILANI"
37661,BIO 200b LD,2.0,TBA,"DACONES, LEILANI"
37684,BIO 200 MCO,1.0,TBA,"OBUSAN, MARIE CHRISTINE"
37658,BIO 200b MCO,2.0,TBA,"OBUSAN, MARIE CHRISTINE"
37662,BIO 200b MV,2.0,TBA,"VELARDE, MICHAEL"
37682,BIO 200b RP,2.0,TBA,"PEDALES, RONNIEL"
